adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/D3eDUNEzJPBDG3TCJcR7RyRgTA.jpg,"[18, 28]",96721,en,Rush,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all.",33.583,/5hpcfL3WH5ArSPUlfD4E1TtaOd0.jpg,2013-09-02,Rush,False,7.722,7189
False,/zFyuN8vF2XNSzxIdACES0IyNrhK.jpg,"[16, 12, 10751, 14]",116711,en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,33.079,/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg,2013-05-15,Epic,False,6.5,2760
False,/uwb6ojh9Xc0dqJI3hIE1cxk3tPu.jpg,[35],173185,fr,20 Ans d'écart,"38-year-old Alice has everything to become the next editor-in-chief of Rebelle magazine except for her uptight image. But when the young and charming Balthazar, barely 20, crosses Alice's path, she realizes that he holds the key to her promotion.",30.054,/5q42KuT9p5Dg7KDJvy60nLXZw4X.jpg,2013-03-06,It Boy,False,6.441,1459
False,/swyPgOP2lffHfMjeZKNnNFR9P88.jpg,"[28, 35, 80]",136400,en,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,30.501,/ptURGAFktibhk7DEAbMazlmNqWa.jpg,2013-08-02,2 Guns,False,6.539,4170
False,/uiXonqLtnQnwj0h4nuAZiU2YTj5.jpg,"[18, 53, 9648, 28]",87516,en,Oldboy,A man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,28.209,/wzwXgD1DQoPmPVSyHh7IUZBsu7q.jpg,2013-11-14,Oldboy,False,5.911,1974
False,/q7mQRFnkzwlifhoSt3GGfV7OMor.jpg,"[10749, 18]",152584,fr,La Vie d'Adèle - Chapitres 1 et 2,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",33.592,/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg,2013-10-09,Blue Is the Warmest Color,False,7.08,4608
False,/6KJcFFE1iBPC0Xj0iPCcmMvS5WK.jpg,"[14, 28, 35]",49524,en,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,24.684,/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,2013-07-18,R.I.P.D.,False,5.8,4020
False,/hYY7wC3vuwSmoRdcMalVMjPC0a0.jpg,[35],109443,en,Anchorman 2: The Legend Continues,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",23.84,/BAdmxMdCqzjs6hx3KuEtnoWP8d.jpg,2013-12-18,Anchorman 2: The Legend Continues,False,6.1,2599
False,/d2nWERbNIKA9dBDWbRReK0cRBD4.jpg,"[27, 35, 10749]",82654,en,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",26.984,/8XAX6KaqNGcLXcwoDwxyU0bxhxm.jpg,2013-01-31,Warm Bodies,False,6.5,6084
False,/lLZdvnt25Jg5R9Cece3EYKnTsrW.jpg,"[28, 53]",136418,en,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",43.228,/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg,2013-05-07,Hummingbird,False,6.2,1715
False,/cCBdL7v7msKHE0T5lPbaAY8GTJ5.jpg,[27],231001,en,All Hallows' Eve,"While watching two children on Halloween night, a babysitter finds an old VHS tape in the kids' trick or treat bag. The tape features three tales of terror, all linked together by a murderous clown.",29.456,/bSe8CBqK8HkbP6sqZWzcJfQV9Ci.jpg,2013-10-29,All Hallows' Eve,False,5.65,555
False,/wFUkS5cnMf3I8ysIPWzIXpTsuR7.jpg,"[28, 53]",47964,en,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",29.546,/qJ0csDXAVFMsNn0cRcjy6W6PxAK.jpg,2013-02-06,A Good Day to Die Hard,False,5.3,6418
False,/d6QUYJmPAU0c7pfJypYix8EVyQR.jpg,"[27, 53]",167032,en,Curse of Chucky,"After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to the mounting bloodshed and chaos.",29.287,/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg,2013-10-08,Curse of Chucky,False,5.895,1572
False,/vBuw223bR0jeI3GHMfCjNBCGo6.jpg,"[28, 80]",119283,en,Parker,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",25.016,/u1cl4RsdqMjolVVsHwiLRPN1CT2.jpg,2013-01-23,Parker,False,6.052,3053
False,/oX1tNrdqw7kv564QluIbP9yd47H.jpg,"[16, 28, 9648, 14, 35, 18, 27]",444483,ja,ヴァッサロード,"Charley, a cyborg vampire who does the Vatican's dirty work, is the thrall of the local vampire playboy Johnny Rayflo. As the two fight crime—and each other—hilarity, violence and sacrilege ensue! But can Charley resist his own desperate cravings for blood? Find out as the devilish duo go up aginst a childlike vampire princess, a mysterious branch of the Unitarian Church...and one another.",27.949,/vyzS55N83jgDtgMeyYJOD7ppYMz.jpg,2013-03-15,Vassalord.,False,5.875,16
False,/dHBYguQvCDa00GMoidNYa7IOD8y.jpg,"[28, 12, 80]",59859,en,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",26.204,/1go2A3gdQjaMuHWquybgoJlQRcX.jpg,2013-07-17,Kick-Ass 2,False,6.4,6203
False,/1bDa2d9VqqBQlk42Gduu37Rz1ob.jpg,"[28, 12, 878]",72710,en,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",23.442,/ipuSr79lailm9gOABS6yAkkAzN6.jpg,2013-03-22,The Host,False,6.288,3917
False,/zWvOs6lepfOI0dPa1ANVcdbkBuY.jpg,"[878, 28, 12]",80274,en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",26.435,/vmd3CNeG2B9FXsit61oc7oxabej.jpg,2013-10-24,Ender's Game,False,6.588,5855
False,/ihdFypo7MyfJvDSjK7Sbnsjhu8H.jpg,"[28, 18, 53]",109424,en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",25.63,/gAH73mMU7rgGZrpYkFYgFgSNHs5.jpg,2013-10-10,Captain Phillips,False,7.54,6973
False,/7cJ8oTVNwnVy8Enr2g8OHv8j3OB.jpg,"[18, 80]",168672,en,American Hustle,"A conman and his seductive partner are forced to work for a wild FBI agent, who pushes them into a world of Jersey power-brokers and the Mafia.",25.863,/koXGRfatN0tURFWMA0Keb0p0Gtg.jpg,2013-12-03,American Hustle,False,6.852,7290
False,/iiYP6CZr2EzR8vYCbmXs3801GNx.jpg,"[9648, 53]",179826,en,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",40.038,/skBMhQjHLTU1rp4gutxHp0JuY1C.jpg,2013-01-29,Odd Thomas,False,6.914,1342
False,/kOI1yrtNr5xyrtD3BrTKR7crrOm.jpg,"[27, 53]",199534,en,Wolf Creek 2,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",23.525,/6ezY96vg8Pk4P4c3IuYB8UT6U0v.jpg,2013-08-30,Wolf Creek 2,False,6.4,649
False,/3J1FwvI0JiploGrwsIQ4MTKaW1s.jpg,"[28, 878, 53]",156717,en,Death Race: Inferno,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",28.525,/aRV4oC61nmBqypSaXtMXOk99dOM.jpg,2013-01-04,Death Race: Inferno,False,5.8,763
False,/zZiflZpuaZerugtfdyXcg6dcylD.jpg,"[18, 16, 10749, 10752, 36]",149870,ja,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",31.481,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,2013-07-20,The Wind Rises,False,7.787,3049
False,/wy7mLoTWhViL7W40V5RmmW6pBI9.jpg,"[35, 18]",211954,es,No se aceptan devoluciones,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",24.717,/4f0qaU7cWmO9kYEkr3QGdA7KNFR.jpg,2013-07-20,Instructions Not Included,False,7.7,888
False,/y41qhCHR7bC0HTg5bdxaegbRCKg.jpg,"[16, 878, 28, 12]",183011,en,Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,22.709,/isCknjIWem0W3KwNUDLrDN7F40H.jpg,2013-07-30,Justice League: The Flashpoint Paradox,False,7.881,1835
False,/tLxj077KKhBMjnwJkW322VAIbbk.jpg,"[28, 878, 53]",200085,ko,감기,"A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.",27.41,/mvTXhTddHIZbOU9pmrcPODI1kRx.jpg,2013-08-14,The Flu,False,7.532,1190
False,/stAPkorBeBkvEZ6DQs30Ke4cPyr.jpg,"[35, 28, 878]",107985,en,The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,21.896,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,2013-07-18,The World's End,False,6.805,5432
False,/6tPNO3fPfZUHXU5H7oSUg34xoXY.jpg,"[14, 10751, 35, 16]",77931,en,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",28.11,/tmjvgbEH4BKYFfHmWXjXrHgi8wT.jpg,2013-07-30,The Smurfs 2,False,5.75,2209
False,/1BaUaXBRKzwNESZ6hZkZjelatmt.jpg,"[16, 10751, 12, 35]",151960,en,Planes,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",26.108,/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg,2013-08-09,Planes,False,5.894,1698
False,/958IEMxVqU3FFOdZll3PcFLoyef.jpg,"[878, 28, 12]",82700,en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",24.598,/iXMvYIlzzJBs352CfeiQcBvovZt.jpg,2013-05-30,After Earth,False,5.2,6560
False,/fe2z2ogga2SXs7rye8XcHmBz9.jpg,[27],157547,en,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,22.595,/5hosi7eZhBWfz1AT50uaK3F1T4S.jpg,2013-09-08,Oculus,False,6.466,2954
False,/vHd8RTXTGFwexUC2Mj1HOgSy9J3.jpg,"[28, 12, 37]",57201,en,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",26.55,/xRmsqvHnaWmrazJl9bTBqs4LAjp.jpg,2013-07-03,The Lone Ranger,False,6.1,5840
False,/mJaIjahqXpWtDVMMLQr81yRNniG.jpg,"[53, 80, 18]",109091,en,The Counselor,A lawyer finds himself in far over his head when he attempts to get involved in drug trafficking.,25.271,/aNiLkGnzVb5CorZHKk16w9S4COt.jpg,2013-10-25,The Counselor,False,5.271,1864
False,/7zdUMCOlxPiOT8kOcCgr40jXlLI.jpg,"[16, 35, 10751]",175574,en,Free Birds,Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,17.878,/gnSU2wUBq2gTkBEkxY8C1d1fXAQ.jpg,2013-10-30,Free Birds,False,5.88,788
False,/c0V8KAiuoWLXf7TfvwHK4yhIfb9.jpg,"[28, 35, 80]",136795,en,The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: buddies.",23.213,/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,2013-06-27,The Heat,False,6.597,3945
